Coefficients constant [W],Coefficients T [W/K],Coefficients j [W/(A/m^2)],T_start [K],T_end [K],j_start [A/m^2],j_end [A/m^2],Area [m^2],Temperature starts,Temperature ends,Current density starts,Current density ends
1130.830201, -3.738248, 0.476629, 313.000000, 363.000000, 1000.000000, 4000.000000, 0.210000, 313.000000, 363.000000, 1000.000000, 4000.000000
